source_id,source_label,target_id,target_label,relation,support,weight
474c166e-ba13-450a-952d-fed7bf8ef77b,Stochastic differential equations,3e04a8a2-1199-4410-801c-ac848b0bbda8,Cells,PROBES,5,0.525
f6b0d9b5-f1f6-42b0-89df-1b70c8ec3e8b,Network stability,11f78b53-5856-41bb-a6f2-78a7da00bcbf,Coupled oscillators,STUDIES,10,0.55
b5ff1838-0ecd-41a5-a90b-bae4acb69fcf,Mathematical physics methods,c485f44d-2cc4-4e6d-a20b-0899fb9e53a1,Dynamical systems,PROBES,6,0.53
6a6a8f1d-0b89-4739-8693-2ae6aa3a5db8,Continuous phase transition,7123f9db-cc4b-4132-8fef-2ded0d50be87,Evolving networks,STUDIES,5,0.525
8e7d00a3-54d7-4e39-ba96-0ac54deff1f6,Epidemic spreading,7123f9db-cc4b-4132-8fef-2ded0d50be87,Evolving networks,PROBES,5,0.525
7dd874c0-5ab0-4de4-9919-10775f22748a,Nonequilibrium statistical mechanics,553e95dc-7be7-47a1-96b2-a1dc984c90ff,Learning,STUDIES,6,0.53
a1c60fe3-47ab-4c61-a925-5edab473b8f9,Epidemic,a98d4f12-3f2d-469b-a454-f5adc9cfc9fb,Erdos-Renyi graph,STUDIES,10,0.55
d55c7570-5cb1-4f1a-b729-2647e666ffe8,Complex systems,e42c088f-e8e5-4f90-87bb-048238240d13,Bacteria,STUDIES,5,0.525
aa6e6251-78da-4a3b-a270-cccc77b356e6,Ecological population dynamics,e42c088f-e8e5-4f90-87bb-048238240d13,Bacteria,STUDIES,8,0.54
aa6e6251-78da-4a3b-a270-cccc77b356e6,Ecological population dynamics,c485f44d-2cc4-4e6d-a20b-0899fb9e53a1,Dynamical systems,STUDIES,7,0.535
b2c4323c-b907-4ff3-974d-3c810a643abd,Coarse graining,e42c088f-e8e5-4f90-87bb-048238240d13,Bacteria,PROBES,7,0.535
14c40874-6a7c-4ca6-8710-701fc295550e,Polymer translocation,327ef5cc-47a5-4abf-83d3-958f6fa9b598,DNA,STUDIES,6,0.53
e6ace51b-6ddc-4425-a0c7-14dcd1b4bd8c,Neural encoding,205e6918-12a2-4f4c-9795-8f723f476866,Neuronal network activity,STUDIES,8,0.54
e9607b79-fd31-4535-bbdd-afc2ab9963fb,Time series analysis,b25ae464-8a45-4e8e-8efe-63d0f4714f01,Networks & random structures,PROBES,6,0.53
180aa356-0bf3-4f20-864d-1dbee323ee2a,Gene expression,d87d9c51-bdc2-43bb-99c3-6e5345a7f631,Biological networks,STUDIES,5,0.525
0ac46efd-0f43-4786-a998-8f9d0042ffd8,Langevin equation,d87d9c51-bdc2-43bb-99c3-6e5345a7f631,Biological networks,PROBES,5,0.525
474c166e-ba13-450a-952d-fed7bf8ef77b,Stochastic differential equations,b42c75b9-b893-45c3-bf01-2539026851d0,Gene regulatory networks,PROBES,5,0.525
88ccc6ea-2c99-46fb-863b-a73705da19bd,Intracellular transport,48635f62-5954-4923-a269-11b38dc8fc38,Cytoskeleton,STUDIES,6,0.53
38e21fa2-d4a0-4206-a623-ab3eb9ba82a8,Noise,ba8221e8-b186-4db2-abb4-bcb0cc7f5b9d,Living matter & active matter,STUDIES,11,0.555
2f0fa360-7d8e-42e4-b6e1-5b48675950d1,Jamming,917de97e-071f-44ab-aca0-64e0be0dcb4f,Soft colloids,STUDIES,13,0.565
2f0fa360-7d8e-42e4-b6e1-5b48675950d1,Jamming,85bf0bbf-6b72-45cc-824d-030177187546,Hard sphere colloids,STUDIES,9,0.545
2f0fa360-7d8e-42e4-b6e1-5b48675950d1,Jamming,21aac74b-6ecb-4c26-8769-658b268f17c0,Glasses,STUDIES,29,0.645
96cf4e19-746a-4d9b-b2ef-b76773008bbc,Diffusion,b14c11c6-6e81-44c1-a1ff-2ec4d1a95359,Non-Newtonian fluids,STUDIES,7,0.535
a3ff37a7-c0a4-48a9-a32f-0dbc060c2746,Navier-Stokes equation,b14c11c6-6e81-44c1-a1ff-2ec4d1a95359,Non-Newtonian fluids,PROBES,12,0.56
a3ff37a7-c0a4-48a9-a32f-0dbc060c2746,Navier-Stokes equation,ef0a1bee-2a1f-4f47-aca2-6302db18e67f,Colloids,PROBES,6,0.53
4cea3ccf-5ca5-4998-a997-0f054a738162,Chirality,36e1d549-9909-4881-a2d8-0a501a300a26,Self-propelled particles,STUDIES,7,0.535
36e1d549-9909-4881-a2d8-0a501a300a26,Self-propelled particles,3c88d04a-17da-443c-8428-781247d46a8a,Nonequilibrium lattice models,STUDIES,6,0.53
6faac3e6-cda0-43ca-be0f-4ea65fd16e81,Critical phenomena,34548dbc-f720-4a9d-982f-aa10e01b74d9,Amorphous materials,STUDIES,8,0.54
7dd874c0-5ab0-4de4-9919-10775f22748a,Nonequilibrium statistical mechanics,34548dbc-f720-4a9d-982f-aa10e01b74d9,Amorphous materials,STUDIES,5,0.525
6faac3e6-cda0-43ca-be0f-4ea65fd16e81,Critical phenomena,34548dbc-f720-4a9d-982f-aa10e01b74d9,Amorphous materials,PROBES,8,0.54
96cf4e19-746a-4d9b-b2ef-b76773008bbc,Diffusion,0c383605-4e3f-46fa-90d0-4b63324f4a84,Nematic liquid crystals,STUDIES,6,0.53
f2a9db78-1651-4a94-b66e-3e3d72056760,Phase transitions,0c383605-4e3f-46fa-90d0-4b63324f4a84,Nematic liquid crystals,STUDIES,7,0.535
7e2374d5-2769-48f1-bd04-1d8f3a57e280,Molecular dynamics,6fc3b2bd-4821-4ade-a389-6384321a438c,Granular fluids,PROBES,16,0.58
3618e253-41e1-4314-9ce0-e8db6246126a,Chaotic advection,c485f44d-2cc4-4e6d-a20b-0899fb9e53a1,Dynamical systems,STUDIES,7,0.535
2f0fa360-7d8e-42e4-b6e1-5b48675950d1,Jamming,f10e180c-1ed7-4aee-9c62-1a863581317c,Suspensions,STUDIES,24,0.62
a40cc113-e132-471a-bb1b-2d29d8248a64,Optical microscopy,f10e180c-1ed7-4aee-9c62-1a863581317c,Suspensions,PROBES,5,0.525
c21e7551-f63c-435d-8997-614152843b63,Lagrangian particle tracking,f10e180c-1ed7-4aee-9c62-1a863581317c,Suspensions,PROBES,6,0.53
860c01ce-5b2c-4bd5-9148-88f0b1d585e2,Stochastic processes,327ef5cc-47a5-4abf-83d3-958f6fa9b598,DNA,STUDIES,5,0.525
f2a9db78-1651-4a94-b66e-3e3d72056760,Phase transitions,afbc4ef8-c257-4575-9c3a-6b189f51af6c,Membrane structures,STUDIES,5,0.525
50ba3f74-7f31-4857-8a75-b2b007348981,Renormalization group,afbc4ef8-c257-4575-9c3a-6b189f51af6c,Membrane structures,STUDIES,6,0.53
50ba3f74-7f31-4857-8a75-b2b007348981,Renormalization group,afbc4ef8-c257-4575-9c3a-6b189f51af6c,Membrane structures,PROBES,6,0.53
6e948b10-2e0d-44da-a550-5cb78041392c,Transition temperature,8bf49057-d087-4218-b1ad-0678d26c2751,Lattice models in statistical physics,STUDIES,9,0.545
41b50226-3385-4c74-bd7c-bc19624298ff,Large deviation & rare event statistics,36e1d549-9909-4881-a2d8-0a501a300a26,Self-propelled particles,PROBES,6,0.53
ede4996f-6a03-4e72-b493-2d674b4ab4ff,Chimera states,5b64e7f0-e98c-4f11-8048-893d8f8d039f,Kuramoto model,STUDIES,7,0.535
56dcff00-4e4c-4240-acec-a4c05b5daf4e,Anomalous diffusion,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,6,0.53
6e3ddc0a-24fd-4682-bb1b-137944166a4a,Network phase transitions,21802c03-692c-4093-a35c-11955f447cd4,Stochastic networks,STUDIES,7,0.535
50cc79d6-1a27-4ef3-9ea8-40f8f29ce40e,Population dynamics,9130d4e0-dfe3-483f-bc4c-2447daf3b2d0,Stochastic dynamical systems,STUDIES,23,0.615
8d53b475-1899-4fd3-975d-b4627f9abc88,Cell signaling,d87d9c51-bdc2-43bb-99c3-6e5345a7f631,Biological networks,STUDIES,6,0.53
7e2374d5-2769-48f1-bd04-1d8f3a57e280,Molecular dynamics,c485f44d-2cc4-4e6d-a20b-0899fb9e53a1,Dynamical systems,PROBES,6,0.53
ba8221e8-b186-4db2-abb4-bcb0cc7f5b9d,Living matter & active matter,0597c026-33ee-4e63-8193-361a6015a83e,Fish,STUDIES,5,0.525
da8795cf-dd0b-446f-bab1-986dcb2703c6,Collective behavior,0597c026-33ee-4e63-8193-361a6015a83e,Fish,STUDIES,8,0.54
8e35265c-459a-43fc-9eb8-73e1dd82b47c,Pattern formation,63f7a3cf-31b7-4d5c-bbcc-58d679dd5139,Liquid crystals,STUDIES,13,0.565
8e35265c-459a-43fc-9eb8-73e1dd82b47c,Pattern formation,63f7a3cf-31b7-4d5c-bbcc-58d679dd5139,Liquid crystals,PROBES,13,0.565
f03f5fbb-39e8-470e-b07f-1b1da663212f,Point defects,63f7a3cf-31b7-4d5c-bbcc-58d679dd5139,Liquid crystals,STUDIES,10,0.55
77d491f8-55ad-47a6-a0a7-cd24ffce7602,Mechanical deformation,e7ff71e0-89cf-438a-8e28-d449f5629207,Biological materials,STUDIES,9,0.545
5eb78870-d202-4a15-9cf0-1e9e04b107ac,Phase behavior,ef0a1bee-2a1f-4f47-aca2-6302db18e67f,Colloids,STUDIES,17,0.585
cd96a15b-7a3d-41a0-b914-072e0941bbb8,Thin fluid films,52399a41-c27b-49c2-96c3-120524795d0b,Complex fluids,STUDIES,10,0.55
2940889f-926f-4022-8308-b366eed4c205,Elastic deformation,917de97e-071f-44ab-aca0-64e0be0dcb4f,Soft colloids,STUDIES,5,0.525
f033dcc0-0f19-42c3-b48f-bfe11a85a24b,Confinement,917de97e-071f-44ab-aca0-64e0be0dcb4f,Soft colloids,STUDIES,5,0.525
e558a15a-1b9e-4f48-ae30-625c83ce421f,Inertial confinement fusion,368a208a-7a87-480d-b995-c872b34aac50,Near-critical & underdense plasmas,STUDIES,6,0.53
474c166e-ba13-450a-952d-fed7bf8ef77b,Stochastic differential equations,8bf49057-d087-4218-b1ad-0678d26c2751,Lattice models in statistical physics,PROBES,5,0.525
b72a2d57-f47e-4e87-9a43-f8320d817bae,Drop & bubble phenomena,b527731c-278f-452a-a490-309b290cb528,Nanobubbles,STUDIES,7,0.535
609a2adc-099f-463f-9e2a-dd85c0101044,Thermodynamics,ba8221e8-b186-4db2-abb4-bcb0cc7f5b9d,Living matter & active matter,STUDIES,12,0.56
ba8221e8-b186-4db2-abb4-bcb0cc7f5b9d,Living matter & active matter,9099c760-673a-40a9-a10f-410acf85f0ee,Heat engines,STUDIES,13,0.565
59d67d30-fc63-4c84-84d0-2ef50dbec5a3,Wave chaos,82b8e261-a123-4136-86da-06474a9f3927,Random & disordered media,STUDIES,6,0.53
9b6caf4a-e524-424f-8d8b-f2fe9440772c,Spiral & scroll waves,1c4f20f1-446b-4875-abc0-744966470931,Reaction diffusion systems,STUDIES,18,0.59
9b6caf4a-e524-424f-8d8b-f2fe9440772c,Spiral & scroll waves,1c4f20f1-446b-4875-abc0-744966470931,Reaction diffusion systems,PROBES,18,0.59
96b688f3-33b0-4f02-a6f1-9e5b455dbceb,Vesicles,df30acff-987c-4b88-b32c-58b4e3887f8e,Vesicle structures,STUDIES,5,0.525
064cb603-a52e-4cdf-aa09-8e86bb3a8a4c,Dielectric spectroscopy,93461c37-4b2d-4092-9572-0faf35224cb9,Liquids,PROBES,5,0.525
91dc0639-6f1c-438a-907b-22864452c003,Topological defects,ba8221e8-b186-4db2-abb4-bcb0cc7f5b9d,Living matter & active matter,STUDIES,19,0.595
ba8221e8-b186-4db2-abb4-bcb0cc7f5b9d,Living matter & active matter,0c383605-4e3f-46fa-90d0-4b63324f4a84,Nematic liquid crystals,STUDIES,8,0.54
1a306da3-c882-48b1-b354-26853de1d57e,Granular avalanches,e8836b5d-a348-41e4-9d9e-30e950115672,Granular materials,STUDIES,25,0.625
68d9d702-23e8-45a3-ba20-a5c2aedc587f,Beam polarization,03927be6-184c-42fb-93da-1b1772a1345e,Particle acceleration in plasmas,STUDIES,5,0.525
ac80909d-0962-428a-b719-a7a28aa28a1d,Classical transport,3c88d04a-17da-443c-8428-781247d46a8a,Nonequilibrium lattice models,STUDIES,12,0.56
cd403d00-d86b-41dc-a6fb-72bc3a302627,Nonequilibrium & irreversible thermodynamics,34548dbc-f720-4a9d-982f-aa10e01b74d9,Amorphous materials,STUDIES,5,0.525
bd680139-bd95-4bfd-a00f-a63e257b9f74,Aging,34548dbc-f720-4a9d-982f-aa10e01b74d9,Amorphous materials,STUDIES,13,0.565
465c2601-2756-41b3-8518-ca6f24f11411,Classical statistical mechanics,82b8e261-a123-4136-86da-06474a9f3927,Random & disordered media,STUDIES,7,0.535
20a43606-a8fd-4c85-97a2-b7b127f2ba00,Langevin algorithm,9130d4e0-dfe3-483f-bc4c-2447daf3b2d0,Stochastic dynamical systems,PROBES,9,0.545
dd01af76-b910-470d-b460-65d6ff3229d3,Patterns in complex systems,11f78b53-5856-41bb-a6f2-78a7da00bcbf,Coupled oscillators,STUDIES,27,0.635
aa6e6251-78da-4a3b-a270-cccc77b356e6,Ecological population dynamics,c5151ee0-7663-447a-aa31-c098b6b3860e,Evolutionary games,STUDIES,6,0.53
0cb3aade-0b32-4cc8-ab97-361d839ce3f3,Information theory,b4d51608-61b8-4e73-8186-ba02e5a41a85,Real world networks,PROBES,10,0.55
6baffbd1-395d-4194-9fe9-8212a409b5a7,Community structure,be788987-3638-4630-ab9b-2d10b1fac65f,Collective dynamics,STUDIES,7,0.535
71f63abf-95bd-4353-989b-179eff053880,Block models,f38e82e9-5671-4568-a915-1b4d5355f4d8,Random graphs,PROBES,13,0.565
dd01af76-b910-470d-b460-65d6ff3229d3,Patterns in complex systems,b25ae464-8a45-4e8e-8efe-63d0f4714f01,Networks & random structures,STUDIES,8,0.54
dd01af76-b910-470d-b460-65d6ff3229d3,Patterns in complex systems,f38e82e9-5671-4568-a915-1b4d5355f4d8,Random graphs,STUDIES,8,0.54
dd01af76-b910-470d-b460-65d6ff3229d3,Patterns in complex systems,21802c03-692c-4093-a35c-11955f447cd4,Stochastic networks,STUDIES,6,0.53
dbd74b4d-3b4a-4458-8abf-2847fba2fe6d,Network formation & growth,b25ae464-8a45-4e8e-8efe-63d0f4714f01,Networks & random structures,STUDIES,8,0.54
dbd74b4d-3b4a-4458-8abf-2847fba2fe6d,Network formation & growth,0dc06882-40b4-4da9-b489-9706a97e3e25,Scale free & inhomogeneous networks,STUDIES,6,0.53
dbd74b4d-3b4a-4458-8abf-2847fba2fe6d,Network formation & growth,f38e82e9-5671-4568-a915-1b4d5355f4d8,Random graphs,STUDIES,5,0.525
dbd74b4d-3b4a-4458-8abf-2847fba2fe6d,Network formation & growth,21802c03-692c-4093-a35c-11955f447cd4,Stochastic networks,STUDIES,6,0.53
aabb3867-8c42-46b7-8bb5-8dc194e448a0,Degree correlations,f38e82e9-5671-4568-a915-1b4d5355f4d8,Random graphs,STUDIES,5,0.525
4f65979f-8a52-4ebb-bb0c-29db6fb979d0,Topological tools,b25ae464-8a45-4e8e-8efe-63d0f4714f01,Networks & random structures,PROBES,6,0.53
4f65979f-8a52-4ebb-bb0c-29db6fb979d0,Topological tools,0dc06882-40b4-4da9-b489-9706a97e3e25,Scale free & inhomogeneous networks,PROBES,5,0.525
71f63abf-95bd-4353-989b-179eff053880,Block models,b25ae464-8a45-4e8e-8efe-63d0f4714f01,Networks & random structures,PROBES,6,0.53
71f63abf-95bd-4353-989b-179eff053880,Block models,21802c03-692c-4093-a35c-11955f447cd4,Stochastic networks,PROBES,5,0.525
37c11ef8-b242-46ad-b0c0-f8e391c074a2,Social systems,18aaf314-921a-463e-aacb-1b7898708dc4,Social networks,STUDIES,22,0.61
6faac3e6-cda0-43ca-be0f-4ea65fd16e81,Critical phenomena,18aaf314-921a-463e-aacb-1b7898708dc4,Social networks,STUDIES,7,0.535
6faac3e6-cda0-43ca-be0f-4ea65fd16e81,Critical phenomena,18aaf314-921a-463e-aacb-1b7898708dc4,Social networks,PROBES,7,0.535
3fb70e7e-fce8-4ec4-820c-cf126dde5a22,Biomechanics,7d40854f-0c5c-41de-b042-29b2cd1ecd2d,Epithelial cells,STUDIES,9,0.545
ed0cca7c-963b-4b09-b7a5-4fac19eebb0d,Cell polarity,48635f62-5954-4923-a269-11b38dc8fc38,Cytoskeleton,STUDIES,5,0.525
465c2601-2756-41b3-8518-ca6f24f11411,Classical statistical mechanics,fea036a1-9c29-4872-ab2c-d052949f7c03,Polymers,STUDIES,9,0.545
609a2adc-099f-463f-9e2a-dd85c0101044,Thermodynamics,fea036a1-9c29-4872-ab2c-d052949f7c03,Polymers,STUDIES,8,0.54
ac816133-540a-4562-8130-584df553f46a,Ideal-chain models,fea036a1-9c29-4872-ab2c-d052949f7c03,Polymers,PROBES,7,0.535
ba8221e8-b186-4db2-abb4-bcb0cc7f5b9d,Living matter & active matter,7be50bbd-fa68-4e84-986f-bdad7ef2c678,Insects,STUDIES,7,0.535
c7102703-2c55-4648-bf60-11f0f66a1256,Nanofluidics,b14c11c6-6e81-44c1-a1ff-2ec4d1a95359,Non-Newtonian fluids,STUDIES,6,0.53
4b6d892d-f8c5-4897-a555-8cb705fff0e7,Chemical waves,c485f44d-2cc4-4e6d-a20b-0899fb9e53a1,Dynamical systems,STUDIES,5,0.525
4b6d892d-f8c5-4897-a555-8cb705fff0e7,Chemical waves,9794a926-9d59-4c60-a64a-e2a88ff3b421,Traveling waves,STUDIES,15,0.575
4b6d892d-f8c5-4897-a555-8cb705fff0e7,Chemical waves,c485f44d-2cc4-4e6d-a20b-0899fb9e53a1,Dynamical systems,PROBES,5,0.525
4b6d892d-f8c5-4897-a555-8cb705fff0e7,Chemical waves,9794a926-9d59-4c60-a64a-e2a88ff3b421,Traveling waves,PROBES,15,0.575
d87e7b24-5781-4b0a-bd2c-a37fdc8ef16a,Nonequilibrium fluctuations,bf5ac386-7932-4269-b37b-db76dc45b2bb,Active Brownian particles,STUDIES,5,0.525
d0804355-e250-4c06-b827-494a629fe694,Dynamics of phase separation,bf5ac386-7932-4269-b37b-db76dc45b2bb,Active Brownian particles,STUDIES,6,0.53
7e2374d5-2769-48f1-bd04-1d8f3a57e280,Molecular dynamics,aebdfaec-03e5-4237-a386-b634fc2b69de,Multiple time scale dynamics,PROBES,6,0.53
a51f5a16-9e50-4f10-8419-0c9d318bc93d,Disclinations & dislocations,63f7a3cf-31b7-4d5c-bbcc-58d679dd5139,Liquid crystals,STUDIES,11,0.555
a51f5a16-9e50-4f10-8419-0c9d318bc93d,Disclinations & dislocations,095b7316-525f-4a29-a371-7526dd01993c,Smectic liquid crystals,STUDIES,5,0.525
91dc0639-6f1c-438a-907b-22864452c003,Topological defects,095b7316-525f-4a29-a371-7526dd01993c,Smectic liquid crystals,STUDIES,7,0.535
7e2374d5-2769-48f1-bd04-1d8f3a57e280,Molecular dynamics,ff02297d-5b93-4c34-bf76-2a789ed5f327,Vibrofluidized granular materials,PROBES,9,0.545
42ec6252-ac7f-42bd-9ddc-08ac45a4b4e9,Surface instabilities,06891d57-1044-487c-ae20-21366d161a97,Gels,STUDIES,5,0.525
a246d7fc-29fc-400a-adad-45f2a4738994,Fracture,c010e4a5-3da8-4c05-998f-245d70dedb52,Coatings,STUDIES,5,0.525
77d491f8-55ad-47a6-a0a7-cd24ffce7602,Mechanical deformation,ba8221e8-b186-4db2-abb4-bcb0cc7f5b9d,Living matter & active matter,STUDIES,6,0.53
30ee2f3d-e006-4dd1-93d9-dd85f7de78f2,Drop interactions,4b51a2bf-3140-4387-90ec-91ffb4f9d381,Chaotic systems,STUDIES,5,0.525
52453e56-cc10-42a1-a17f-aa4e76684d83,Weak turbulence,b3e622be-e85e-4c06-9002-b65185f94fcc,Coherent structures,STUDIES,12,0.56
ac85bff7-027d-4815-8944-d82d92505713,Space science,03927be6-184c-42fb-93da-1b1772a1345e,Particle acceleration in plasmas,STUDIES,14,0.5700000000000001
fad16b8f-e0c2-42ac-b5a2-6a9a82436c09,Nonlinear phenomena in plasmas,2375c1d2-a3fc-4d5b-8fde-4f9029004962,Nonlinear waves,STUDIES,7,0.535
cc73b723-a501-45c2-a121-f8c9757c5573,Flows in porous media,3f172ca2-7eb2-47a7-8beb-702e9855be1b,Liquid-solid interfaces,STUDIES,6,0.53
c577bd62-ea57-43b7-9607-1ef45dba3afb,Multiphase flows,3e27454e-a016-4f0c-98fc-e7428f700f6e,Binary fluids,STUDIES,9,0.545
0ac2935f-9073-4bee-befd-2d0f09f3b26e,Brownian dynamics,52399a41-c27b-49c2-96c3-120524795d0b,Complex fluids,PROBES,14,0.5700000000000001
c21e7551-f63c-435d-8997-614152843b63,Lagrangian particle tracking,b14c11c6-6e81-44c1-a1ff-2ec4d1a95359,Non-Newtonian fluids,PROBES,5,0.525
c21e7551-f63c-435d-8997-614152843b63,Lagrangian particle tracking,52399a41-c27b-49c2-96c3-120524795d0b,Complex fluids,PROBES,6,0.53
6558d12a-54c2-4ef7-8a5b-67ba06aaab9d,Multiscale modeling,52399a41-c27b-49c2-96c3-120524795d0b,Complex fluids,PROBES,5,0.525
b2c4323c-b907-4ff3-974d-3c810a643abd,Coarse graining,6605a120-b9af-4162-b9b5-28f6575f8183,Liquid-liquid interfaces,PROBES,5,0.525
36754399-ec2b-4962-bb07-ca12c79834e8,Transport phenomena,fea036a1-9c29-4872-ab2c-d052949f7c03,Polymers,STUDIES,5,0.525
c267a3f3-0c34-4fc1-9825-947683caf4dd,Polymer theory,8c304260-0dba-4a63-908f-bab534c0a876,Viscoelasticity,MEASURES,5,0.525
c267a3f3-0c34-4fc1-9825-947683caf4dd,Polymer theory,df5355b1-5d9f-4da8-ad47-98013d224293,Polymer gels,PROBES,5,0.525
b52b4f11-cad6-4cea-997f-36a603349fea,Random walks,347c621b-2ddf-4d11-bd25-3380b5623c72,1-dimensional systems,STUDIES,5,0.525
5c05a702-8101-4aee-8dc6-4fd1a1aaa3a1,Critical exponents,c8cff238-7425-4c03-996c-41e9cc76aa4b,Equilibrium lattice models,STUDIES,8,0.54
5c05a702-8101-4aee-8dc6-4fd1a1aaa3a1,Critical exponents,c8cff238-7425-4c03-996c-41e9cc76aa4b,Equilibrium lattice models,PROBES,8,0.54
4b6d892d-f8c5-4897-a555-8cb705fff0e7,Chemical waves,50cc79d6-1a27-4ef3-9ea8-40f8f29ce40e,Population dynamics,STUDIES,7,0.535
4b6d892d-f8c5-4897-a555-8cb705fff0e7,Chemical waves,50cc79d6-1a27-4ef3-9ea8-40f8f29ce40e,Population dynamics,PROBES,7,0.535
bb2351de-d2a6-4d4c-a33e-9396bc991c32,Chaos,b3e622be-e85e-4c06-9002-b65185f94fcc,Coherent structures,STUDIES,10,0.55
9cb101d6-4b02-4f69-948e-f42b9bea9fe3,Data analysis,aebdfaec-03e5-4237-a386-b634fc2b69de,Multiple time scale dynamics,PROBES,5,0.525
9cb101d6-4b02-4f69-948e-f42b9bea9fe3,Data analysis,b3e622be-e85e-4c06-9002-b65185f94fcc,Coherent structures,PROBES,7,0.535
da8795cf-dd0b-446f-bab1-986dcb2703c6,Collective behavior,3f908345-cb08-47c2-bb62-3196134223aa,Social dynamics,STUDIES,10,0.55
eb9bd2e1-eedd-4bd0-997d-58b44ffa3ebb,Monte Carlo methods,36e1d549-9909-4881-a2d8-0a501a300a26,Self-propelled particles,PROBES,15,0.575
d9490ac8-a0d2-4d97-8dfc-19020e49aeb9,Percolation,4a8be40b-d6a1-4a8c-8fbe-d74eebf86a21,Multilayer & multiplex networks,STUDIES,6,0.53
2fadabca-7c58-48a1-af05-25bdd7251e30,SIR model,4a8be40b-d6a1-4a8c-8fbe-d74eebf86a21,Multilayer & multiplex networks,PROBES,6,0.53
860c01ce-5b2c-4bd5-9148-88f0b1d585e2,Stochastic processes,6c0e8bb5-a5a0-4f28-8d4a-4e7ace85a023,Biomolecules,STUDIES,8,0.54
695da376-c44a-41dd-b968-d200c31e9d5e,Statistical methods,6c0e8bb5-a5a0-4f28-8d4a-4e7ace85a023,Biomolecules,PROBES,7,0.535
eb9bd2e1-eedd-4bd0-997d-58b44ffa3ebb,Monte Carlo methods,6c0e8bb5-a5a0-4f28-8d4a-4e7ace85a023,Biomolecules,PROBES,13,0.565
e5246ca5-f13e-49eb-a63f-7e37d07a9cbd,Neural information,d0c53e76-4b73-46f9-a799-d1b3712a330e,Memory,STUDIES,5,0.525
e6ace51b-6ddc-4425-a0c7-14dcd1b4bd8c,Neural encoding,d0c53e76-4b73-46f9-a799-d1b3712a330e,Memory,STUDIES,9,0.545
2ff7c9e3-6ff5-4d4b-955f-5dfbb837a92c,Membrane dynamics,3817026e-e4e2-4725-9742-f738536e5d7f,Lipids,STUDIES,7,0.535
7e2374d5-2769-48f1-bd04-1d8f3a57e280,Molecular dynamics,3817026e-e4e2-4725-9742-f738536e5d7f,Lipids,PROBES,10,0.55
7e2374d5-2769-48f1-bd04-1d8f3a57e280,Molecular dynamics,fd22f7de-66cb-47e6-9a4f-d4d421428168,Cell membrane,PROBES,10,0.55
0746cce9-22be-4e46-a152-53fb5b25c647,Polymer conformation changes,327ef5cc-47a5-4abf-83d3-958f6fa9b598,DNA,STUDIES,7,0.535
41b65115-0898-4699-b403-a7122728398f,Conformation changes,327ef5cc-47a5-4abf-83d3-958f6fa9b598,DNA,STUDIES,6,0.53
78855062-19be-4a72-9393-4e848f839e5f,Crystallization,85bf0bbf-6b72-45cc-824d-030177187546,Hard sphere colloids,STUDIES,7,0.535
609eef8d-00d9-44dd-b81a-627290cdfb23,Phase diagrams,85bf0bbf-6b72-45cc-824d-030177187546,Hard sphere colloids,STUDIES,6,0.53
78855062-19be-4a72-9393-4e848f839e5f,Crystallization,85bf0bbf-6b72-45cc-824d-030177187546,Hard sphere colloids,PROBES,7,0.535
dd01af76-b910-470d-b460-65d6ff3229d3,Patterns in complex systems,e8836b5d-a348-41e4-9d9e-30e950115672,Granular materials,STUDIES,6,0.53
4aae0c88-756b-4d69-92a5-c152b9e412d7,Wet granular materials,9f3853c9-0774-4176-941e-a7a9c9b1c9a3,Viscoplasticity,EXHIBITS,5,0.525
7dd874c0-5ab0-4de4-9919-10775f22748a,Nonequilibrium statistical mechanics,b14c11c6-6e81-44c1-a1ff-2ec4d1a95359,Non-Newtonian fluids,STUDIES,5,0.525
7e2374d5-2769-48f1-bd04-1d8f3a57e280,Molecular dynamics,f10e180c-1ed7-4aee-9c62-1a863581317c,Suspensions,PROBES,13,0.565
3a52ce65-ada8-44c5-94c7-4701731accab,Saffman-Taylor instability,52399a41-c27b-49c2-96c3-120524795d0b,Complex fluids,STUDIES,5,0.525
52399a41-c27b-49c2-96c3-120524795d0b,Complex fluids,9f3853c9-0774-4176-941e-a7a9c9b1c9a3,Viscoplasticity,EXHIBITS,7,0.535
7e2374d5-2769-48f1-bd04-1d8f3a57e280,Molecular dynamics,1932821b-d848-4b37-8209-74c6a9556c07,Rheological properties,MEASURES,10,0.55
a3ff37a7-c0a4-48a9-a32f-0dbc060c2746,Navier-Stokes equation,7656e510-f579-4768-9a96-51bb544218eb,Porous media,PROBES,6,0.53
9bbcc3c5-16bb-4a7f-adea-c23acc893cde,Plasma instabilities,46f9ab71-6dde-4941-a500-06f82f4482ed,Magnetized plasma,STUDIES,24,0.62
ee4fde11-6055-48ef-958c-3cc63fc9b6f8,Particle plasma measurements,46f9ab71-6dde-4941-a500-06f82f4482ed,Magnetized plasma,PROBES,7,0.535
0fe92aa1-a9c4-416f-bff0-5003e75bcf44,Plasma kinetic theory,1608f2b3-a536-43c2-9df7-ecb4d24ce298,Plasma sheaths & surfaces,PROBES,5,0.525
92a80ba9-bbe9-445a-8fe5-6d45157cda9c,Collisionless shock in plasma,88a5cd35-609c-4f0a-8994-5a4cbe488296,Space & astrophysical plasma,STUDIES,10,0.55
